spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	SPECTRUM	true	0		2	-1 eV	0.5707523	6	2	40 eV	[M + H]+	167.994	Orbitrap (LCMS)	C1=CC=C2C(=C1)NC(=S)S2	splash10-05n0-9800000000-f9f390220b974d6fe5dd	Dermacid	public_spectra_2506:(MSBNK-Eawag-EQ319007)	YXIWHUQXZSMYRE	212.053	859	14.310	857336466394862260	857336466394862259	16463	
1	SPECTRUM	true	22		2	-1 eV	0.77385527	7	2	-1 eV (corrected -1 eV)	[M + Na]+	349.235	Orbitrap (LCMS)	CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O	splash10-0002-9100000000-b8959bc199dcef66a915	Avocadyne 4-acetate	public_spectra_2506	FHGZOCAZNHYWAL	267.172	860	14.334	857336466558440128	857336466558440127	16517	
1	SPECTRUM	true	0		2	-1 eV	0.869055	16	2	18 eV	[M + H]+	251.047	Orbitrap (LCMS)	C1=CC=C(C=C1)OP(=O)(O)OC2=CC=CC=C2	splash10-0udi-2390000000-607557e96ba39a755904	diphenoxyphosphinic acid	public_spectra_2506:(MSBNK-CASMI_2016-SM881501)	ASMQGLCHMVWBQR	327.078	860	14.336	857336466453582520	857336466449388215	16423	
1	SPECTRUM	true	-1		2		0.95208746	7	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	335.279	861	14.342	857336466608771780	857336466608771779	16530	
2	SPECTRUM	true	2		2	-1 eV	0.9095512	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	352.306	861	14.343	857336466663297736	857336466663297735	16534	
1	SPECTRUM	true	0		2	-1 eV	0.75725096	14	2	-1 eV (corrected -1 eV)	[M - H4O2 + H]+	245.226	Orbitrap (LCMS)	CCCCCC=CCC=CCCCCCCCC(=O)O	splash10-05nf-9600000000-046786a3863116e168ee	Linolate	public_spectra_2506:(CCMSLIB00011428770)	OYHQOLUKZRVURQ	228.232	861	14.354	857336466717823692	857336466717823691	16558	
2	SPECTRUM	true	29		2	-1 eV	0.6524434	7	2	-1 eV (corrected -1 eV)	[M + H]+	247.096	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695096)	YRAQEMCYCSSHJG	380.337	861	14.355	857336466772349648	857336466768155343	16565	
1	SPECTRUM	true	4		2	-1 eV	0.93254405	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	379.305	862	14.373	857336466822681300	857336466822681299	16597	
1	SPECTRUM	true	6		2	-1 eV	0.906599	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	396.332	862	14.374	857336466873012952	857336466873012951	16598	
1	SPECTRUM	true	0		2	-1 eV	0.6322333	7	2	-1 eV (corrected -1 eV)	[M + K]+	285.052	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695093)	YRAQEMCYCSSHJG	424.363	863	14.378	857336466923344604	857336466923344603	16603	
1	SPECTRUM	true	-1		2		0.8871525	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	423.332	863	14.380	857336466973676256	857336466973676255	16614	
1	SPECTRUM	true	0		2	-1 eV	0.84235823	6	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	468.390	863	14.381	857336467032396516	857336467028202211	16609	
1	SPECTRUM	true	0		2	-1 eV	0.812214	7	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	528.411	863	14.386	857336467091116776	857336467086922471	16613	
1	SPECTRUM	true	1		2	-1 eV	0.8680904	7	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	440.358	863	14.387	857336467175002860	857336467170808555	16617	
1	SPECTRUM	true	3		2	-1 eV	0.84095776	7	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	484.385	864	14.393	857336467225334512	857336467225334511	16631	
1	SPECTRUM	true	14		2	-1 eV	0.88858026	15	2	18 eV	[M + H]+	251.047	Orbitrap (LCMS)	C1=CC=C(C=C1)OP(=O)(O)OC2=CC=CC=C2	splash10-0udi-2390000000-607557e96ba39a755904	diphenoxyphosphinic acid	public_spectra_2506:(MSBNK-CASMI_2016-SM881501)	ASMQGLCHMVWBQR	327.078	868	14.459	857336467279860468	857336467279860467	16707	
1	SPECTRUM	true	0		2	-1 eV	0.6802031	9	2	-1 eV (corrected -1 eV)	[M + H]+	341.280	Orbitrap (LCMS)	C1CCC(CC1)NC(=O)NCCCCCCCCCCCC(=O)O	splash10-014i-7891000000-b77ac0b9a3f939af2f08	Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-	public_spectra_2506:(BRUNGS_MCEBIO_05087)	HPTJABJPZMULFH	255.243	868	14.472	857336467342775032	857336467342775031	16728	
1	SPECTRUM	true	3		2	-1 eV	0.74546385	14	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	161.060	Orbitrap (LCMS)	COC1=CC=C(C=C1)C=CC(=O)O	splash10-01q9-1900000000-48db48f949f32a01964b	bmse010212	public_spectra_2506:(CCMSLIB00010121627)	AFDXODALSZRGIH	161.096	871	14.524	857336467401495292	857336467401495291	16778	
1	SPECTRUM	true	8		2	-1 eV	0.77652246	7	2	-1 eV (corrected -1 eV)	[M + H]+	698.431	Ion Trap (LCMS)	CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=NOCC(=O)NCCCCCNC(=O)CCCCC5C6C(CS5)NC(=O)N6)CCC34C)C	splash10-03di-0900000000-2212dec5a191f73839ae	Progesterone 3-biotin	public_spectra_2506:(CCMSLIB00003138660)	YDTYUCKIDRPFKB	249.185	871	14.524	857336467468604160	857336467468604159	16776	
1	SPECTRUM	true	7		2	-1 eV	0.76598155	13	2	-1 eV (corrected -1 eV)	[M + H]+	147.092	Orbitrap (LCMS)	CC1=CC2=C(C=C1C)N=CN2	splash10-0002-0900000000-0698ab07801223290c26	Dimedazol	public_spectra_2506:(CCMSLIB00006118800)	LJUQGASMPRMWIW	204.138	873	14.543	857336467527324420	857336467527324419	16811	
1	SPECTRUM	true	8		2	-1 eV	0.77846825	7	2	-1 eV (corrected -1 eV)	[M + H]+	277.216	Ion Trap (LCMS)	CCCCCC#CCC#CCCCCCCCC(=O)O	splash10-03di-0900000000-3c011cef2e75ae5946db	9,12-Octadecadiynoicacid	public_spectra_2506:(CCMSLIB00003137526)	KDYILQLPKVZDGB	249.185	878	14.635	857336467590238984	857336467586044679	16990	
1	SPECTRUM	true	-1		2		0.6523184	6	2	-1 eV (corrected -1 eV)	[M + K]+	344.162	FTICR (LCMS)	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	null-null-null-null	Civamide	public_spectra_2506:(CCMSLIB00004694033)	YKPUWZUDDOIDPM	247.227	878	14.638	857336467644764940	857336467640570635	16936	
1	SPECTRUM	true	7		2	-1 eV	0.6767273	6	2	-1 eV (corrected -1 eV)	[M + H]+	247.096	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695096)	YRAQEMCYCSSHJG	336.311	881	14.679	857336467749622548	857336467749622547	16848	
5	SPECTRUM	true	11		2	-1 eV	0.7639936	6	2	-1 eV (corrected -1 eV)	[M + H]+	257.248	N/A	CC(C)CCCCCCCCCCCCC(=O)O	splash10-0a4i-9000000000-a09fdd28c64e8df18e2a	Isohexadecanoic acid	public_spectra_2506:(CCMSLIB00003139666)	ZONJATNKKGGVSU	291.253	881	14.682	857336467854480156	857336467854480155	17000	
3	SPECTRUM	true	2		2	-1 eV	0.9129821	7	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	335.279	883	14.723	857336467909006112	857336467909006111	17069	
1	SPECTRUM	true	-1		2		0.39889163	6	2	-1 eV (corrected -1 eV)	[M + K]+	531.163	FTICR (LCMS)	CC1C(C(C(C(O1)OC2=C(C=C(C=C2)C3C(C4=C(O3)C(=CC(=C4)CCCO)O)CO)OC)O)O)O	null-null-null-null	(2S,3R,4R,5S,6S)-2-[4-[7-hydroxy-3-(hydroxymethyl)-5-(3-hydroxypropyl)-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]-6-methyloxane-3,4,5-triol	public_spectra_2506:(CCMSLIB00004693248)	PHHIEOZUONPPQY	380.337	883	14.724	857336467959337764	857336467959337763	17073	
1	SPECTRUM	true	8		2	-1 eV	0.97238415	6	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	308.280	893	14.890	857336468169052980	857336468164858675	17297	
1	SPECTRUM	true	15		2	-1 eV	0.618431	6	2	-1 eV (corrected -1 eV)	[M + K]+	285.052	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695093)	YRAQEMCYCSSHJG	336.311	894	14.892	857336468273910588	857336468273910587	17287	
1	SPECTRUM	true	6		2	-1 eV	0.73433816	9	2	-1 eV (corrected -1 eV)	[M + K]+	344.162	FTICR (LCMS)	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	null-null-null-null	Civamide	public_spectra_2506:(CCMSLIB00004694033)	YKPUWZUDDOIDPM	291.253	894	14.894	857336468324242240	857336468324242239	17303	
1	SPECTRUM	true	-1		2		0.9017825	6	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	352.306	896	14.928	857336468374573892	857336468374573891	17356	
1	SPECTRUM	true	-1		2		0.4243114	6	2	-1 eV (corrected -1 eV)	[M + H]+	425.312	Orbitrap (LCMS)	CCCCCCCCCCCCCCCCCC(=O)N1C(C(=O)NC1=O)NC(=O)N	splash10-0002-2900000000-9b2cf0666f2dc567218d	1-(2,5-dioxoimidazolidin-4-yl)urea_Octadecanoyl chloride (Chimeric precursor selection)	public_spectra_2506:(CCMSLIB00012472260)	VJIXBGBPARMDSX	380.337	896	14.929	857336468429099848	857336468429099847	17360	
1	SPECTRUM	true	5		2	-1 eV	0.9693036	7	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	335.279	896	14.929	857336468479431500	857336468479431499	17354	
1	SPECTRUM	true	-1		2		0.6329635	6	2	-1 eV (corrected -1 eV)	[M + K]+	285.052	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695093)	YRAQEMCYCSSHJG	424.363	897	14.954	857336468529763152	857336468529763151	17401	
1	SPECTRUM	true	-1		2		0.6684189	7	2	-1 eV (corrected -1 eV)	[M + K]+	285.052	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695093)	YRAQEMCYCSSHJG	396.332	897	14.954	857336468584289108	857336468584289107	17396	
1	SPECTRUM	true	-1		2		0.8162101	6	2	90 eV	[M + H]+	354.300	Orbitrap (LCMS)	CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(=O)O	splash10-0aor-9000000000-ee1917d1917aa42ac418	Hamposyl O	public_spectra_2506:(MSBNK-LCSB-LU033606)	DIOYAVUHUXAUPX	269.209	900	15.006	857336468634620760	857336468634620759	17463	
1	SPECTRUM	true	35		2	-1 eV	0.68492424	6	2	-1 eV (corrected -1 eV)	[M + K]+	344.162	FTICR (LCMS)	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	null-null-null-null	Civamide	public_spectra_2506:(CCMSLIB00004694033)	YKPUWZUDDOIDPM	247.227	901	15.011	857336468689146716	857336468689146715	17468	
1	SPECTRUM	true	20		2	-1 eV	0.7661868	6	2	116 eV	[M + H]+	323.030	Orbitrap (LCMS)	CCOP(=S)(OCC)OP(=S)(OCC)OCC	splash10-03di-9000000000-3fe19718253c93b6b16e	Bladafum	public_spectra_2506:(MSBNK-Eawag-EQ01140118)	XIUROWKZWPIAIB	114.961	902	15.033	857336468806587236	857336468806587235	17494	
3	SPECTRUM	true	-1		2		0.88233507	6	2	-1 eV (corrected -1 eV)	[M + H]+	267.172	N/A	CCCCOP(=O)(OCCCC)OCCCC	splash10-0002-9000000000-d47f5a3cb90c8f4550d4	bmse000777	public_spectra_2506:(CCMSLIB00003137189)	STCOOQWBFONSKY	283.149	902	15.033	857336468865307496	857336468861113191	17496	
1	SPECTRUM	true	4		2	-1 eV	0.721867	6	2	58 eV	[M + H]+	243.064	Orbitrap (LCMS)	CCCSP(=O)(OCC)SCCC	splash10-03di-8900000000-57292e996367ca8c273e	ethoprop	public_spectra_2506:(MSBNK-Eawag-EQ365107)	VJYFKVYYMZPMAB	171.024	902	15.034	857336468924027756	857336468924027755	17500	
3	SPECTRUM	true	-1		2		0.6163984	6	2	63 eV	[M + H]+	349.934	Orbitrap (LCMS)	CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl	splash10-08fs-2900000000-b9485df818d11c39fef7	Danusban	public_spectra_2506:(MSBNK-Eawag-EA295007)	SBPBAQFWLVIOKP	227.087	902	15.034	857336468974359408	857336468974359407	17505	
6	SPECTRUM	true	29		2	-1 eV	0.7359984	6	2	-1 eV (corrected -1 eV)	[M + H]+	257.248	N/A	CC(C)CCCCCCCCCCCCC(=O)O	splash10-0a4i-9000000000-a09fdd28c64e8df18e2a	Isohexadecanoic acid	public_spectra_2506:(CCMSLIB00003139666)	ZONJATNKKGGVSU	291.253	903	15.050	857336469024691060	857336469024691059	17536	
1	SPECTRUM	true	-1		2		0.6529842	6	2	-1 eV (corrected -1 eV)	[M + K]+	285.052	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695093)	YRAQEMCYCSSHJG	380.337	905	15.081	857336469179880320	857336469179880319	17578	
1	SPECTRUM	true	1		2	-1 eV	0.935236	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	335.279	905	15.082	857336469230211972	857336469230211971	17583	
6	SPECTRUM	true	-1		2		0.5936121	7	2	-1 eV (corrected -1 eV)	[M + H]+	206.154	Orbitrap (LCMS)	CCCCC1=CC(=C(C=C1)NC(=O)C)C	splash10-0a4i-2940000000-05ea19ca5b0802b4d476	Maybridge1_000068	public_spectra_2506:(BRUNGS_MCEBIO_04511)	ZFVMECVBUGMWIX	277.180	906	15.106	857336469339263884	857336469339263883	17673	
1	SPECTRUM	true	-1		2		0.6894607	9	2	45 eV	[M + H]+	274.274	Orbitrap (LCMS)	CCCCCCCCCCCCN(CCO)CCO	splash10-05fr-9370000000-07245eb0f79c6ebb8c3c	Lauryldiethanolamine	public_spectra_2506:(MSBNK-LCSB-LU030803)	NKFNBVMJTSYZDV	258.243	908	15.131	857336469393789840	857336469389595535	17657	
1	SPECTRUM	true	1		2	-1 eV	0.9335348	6	2	-1 eV (corrected -1 eV)	[M + H]+	391.284	N/A	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	splash10-0002-1900000000-479655a0b89595a9cb1b	Dinopol NOP	public_spectra_2506:(CCMSLIB00003139668)	MQIUGAXCHLFZKX	293.175	912	15.204	857336469494453144	857336469494453143	17760	
3	SPECTRUM	true	0		2	-1 eV	0.6946907	6	2	40 eV	[M + H3N + H]+	586.316	Q-ToF (LCMS)	CC1(C2=CC=C(C=C2)OCC(COC3=CC=C(C=C3)C(C4=CC=C(C=C4)OCC(COC5=CC=C1C=C5)O)(C)C)O)C	splash10-000i-0900000000-a14892bfa52e950eb339	2,2,10,10-Tetramethyl-4,8,12,16-tetraoxa-1,3,9,11(1,4)-tetrabenzenacyclohexadecaphane-6,14-diol	public_spectra_2506:(MSBNK-NILU-NL0371)	JOECRAPIMXFQDL	464.207	916	15.263	857336469548979100	857336469548979099	17810	
1	SPECTRUM	true	0		2	-1 eV	0.8178783	12	2	40 eV	[M + H]+	327.078	Q-ToF (LCMS)	C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	splash10-0fb9-9820000000-2983aa82c155cba64bcf	Reofos TPP	public_spectra_2506:(MSBNK-Antwerp_Univ-AN118308)	XZZNDPSIHUTMOC	341.094	916	15.275	857336469607699360	857336469603505055	17819	
1	SPECTRUM	true	-1		2		0.7366275	31	2	-1 eV (corrected -1 eV)	[M + H]+	234.149	Orbitrap (LCMS)	CCC(=O)NC1CCC2=C(C1)C(=CC=C2)OC	splash10-03di-2900000000-911e51b7f90f6f233a34	Tocris-1035	public_spectra_2506:(BRUNGS_MCEBIO_06444)	RVIGBTUDFAGRTQ	203.107	920	15.330	857336469666419620	857336469666419619	17899	
1	SPECTRUM	true	8		2	-1 eV	0.80643195	20	2	90 eV	[M + H]+	147.080	Orbitrap (LCMS)	CC(=O)C=CC1=CC=CC=C1	splash10-00kf-9700000000-7635dca462202bafddcb	ACMC-20aplv	public_spectra_2506:(MSBNK-LCSB-LU122406)	BWHOZHOGCMHOBV	161.096	920	15.331	857336469729334184	857336469729334183	17902	
3	SPECTRUM	true	32		2	-1 eV	0.66060275	6	2	-1 eV (corrected -1 eV)	[M + H]+	398.186	Orbitrap (LCMS)	CC(C)(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)C(=O)O	splash10-000t-0009000000-02b2c2dc49faf7b821dd	Neuro1_000611	public_spectra_2506:(CCMSLIB00006698030)	ZNSUGEQEFLIXSX	262.144	920	15.332	857336469788054444	857336469788054443	17904	
2	SPECTRUM	true	32		2	-1 eV	0.6849528	6	2	-1 eV (corrected -1 eV)	[M + H]+	176.107	Orbitrap (LCMS)	CC(=O)N1CCC2=CC=CC=C2C1	splash10-0059-0900000000-997e22eb64a4851a75c7	2-Acetyl-1,2,3,4-tetrahydroisoquinoline	public_spectra_2506:(CCMSLIB00006690560)	JBPPSLURCSFQDH	277.180	920	15.333	857336469850969008	857336469850969007	17901	
5	SPECTRUM	true	5		2	-1 eV	0.86151016	21	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	263.237	Orbitrap (LCMS)	CCCCCC=CCC=CCCCCCCCC(=O)O	splash10-0apm-9300000000-70cabf06fa277d823352	Linolate	public_spectra_2506:(CCMSLIB00011428768)	OYHQOLUKZRVURQ	251.201	923	15.391	857336469909689268	857336469909689267	17985	
1	SPECTRUM	true	1		2	-1 eV	0.95100576	6	2	45 eV	[M + H]+	391.284	Q-ToF (LCMS)	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	splash10-0002-2900000000-13042b445a95fc64f522	Fleximel	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112909)	BJQHLKABXJIVAM	293.175	927	15.446	857336470014546876	857336470014546875	18062	
1	SPECTRUM	true	-1		2		0.6112933	6	2	-1 eV (corrected -1 eV)	[M + H]+	280.154	Orbitrap (LCMS)	CC1=C(C(=CC=C1)C)OCC(C)NC(=O)CCC(=O)O	splash10-0ab9-9500000000-6a86a02623b03493f4a9	4-{[1-(2,6-dimethylphenoxy)propan-2-yl]amino}-4-oxobutanoic acid	public_spectra_2506	VLGUKBMOYDQZNE	313.143	927	15.453	857336470069072832	857336470064878527	18030	
1	SPECTRUM	true	1		2	-1 eV	0.91278154	16	2	-1 eV (corrected -1 eV)	[M + H]+	388.394	Orbitrap (LCMS)	CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)N)C)C	splash10-05o1-9400000000-01d89d4e70dd8a2db219	NCIStruc1_001203	public_spectra_2506:(BRUNGS_MCEBIO_07883)	RJNGJYWAIUJHOJ	269.248	929	15.486	857336470119404484	857336470119404483	18098	
1	SPECTRUM	true	-1		2		0.85949206	6	2	-1 eV (corrected -1 eV)	[M + H]+	285.336	Orbitrap (LCMS)	CCCCCCCCCCCCCCCC[N+](C)(C)C	splash10-03di-9000000000-fcf9281c343a4157f79e	bmse000717	public_spectra_2506:(BRUNGS_MCEBIO_00658)	RLGQACBPNDBWTB	312.362	930	15.498	857336470169736136	857336470169736135	18109	
1	SPECTRUM	true	-1		2		0.425294	6	2	-1 eV (corrected -1 eV)	[M + H]+	302.132	Orbitrap (LCMS)	CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)CN3CCCC3	splash10-0a4i-3900000000-84a03ed7363294947fd4	N-(4-methyl-5-(pyrrolidin-1-ylmethyl)thiazol-2-yl)benzamide	public_spectra_2506:(BRUNGS_MCESCAF_03119)	SRDIGHLCXDRFQS	396.086	934	15.572	857336470224262092	857336470224262091	18283	
1	SPECTRUM	true	-1		2		0.89282537	6	2	62 eV	[M + H]+	172.043	Orbitrap (LCMS)	CC1=CC=C(C=C1)S(=O)(=O)N	splash10-014i-9000000000-5b0dba361fae3f6a9c45	Tosylamide	public_spectra_2506:(MSBNK-Eawag-EQ361809)	LMYRWZFENFIFIT	91.054	936	15.595	857336470329119700	857336470329119699	18299	
2	SPECTRUM	true	24		2	-1 eV	0.625021	6	2	-1 eV (corrected -1 eV)	[M + H]+	280.154	Orbitrap (LCMS)	CC1=C(C(=CC=C1)C)OCC(C)NC(=O)CCC(=O)O	splash10-0ab9-9500000000-6a86a02623b03493f4a9	4-{[1-(2,6-dimethylphenoxy)propan-2-yl]amino}-4-oxobutanoic acid	public_spectra_2506	VLGUKBMOYDQZNE	313.143	936	15.597	857336470559806424	857336470555612119	18301	
9	SPECTRUM	true	-1		2		0.69078547	22	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	213.127	Orbitrap (LCMS)	C=C1CCC2C(C3C1CCC3=C)OC(=O)C2=C	splash10-07c5-0910000000-1fe6c0f39de8f01849fc	Ambotz477-43-0	public_spectra_2506:(CCMSLIB00006706221)	NETSQGRTUNRXEO	273.185	943	15.722	857336470677246944	857336470677246943	18470	
1	SPECTRUM	true	-1		2		0.5829711	6	2	20 eV	[M + H]+	171.138	Q-ToF (LCMS)	CCCCC1CCCCC(=O)O1	splash10-0aor-9100000000-6618f0a8ac071d124233	|A-Decalactone	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000495)	YKVIWISPFDZYOW	383.204	950	15.839	857336470731772900	857336470727578595	18592	
3	SPECTRUM	true	1		2	-1 eV	0.9133884	7	2	60 eV	[M + H]+	403.233	Orbitrap (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	splash10-004i-3900000000-89659d8da8fccf416860	Blo-trol	public_spectra_2506:(MSBNK-LCSB-LU052304)	QZCLKYGREBVARF	361.222	951	15.842	857336470782104552	857336470782104551	18603	
3	SPECTRUM	true	-1		2		0.7902838	6	2	19 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-000i-9200000000-cc826876131a6d2fa05d	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034502)	FKMHSNTVILORFA	305.269	960	15.996	857336470937293812	857336470933099507	18791	
1	SPECTRUM	true	0		2	-1 eV	0.8629749	9	2	-1 eV (corrected -1 eV)	[M + H]+	347.139	Orbitrap (LCMS)	CC1=C(C=C(C=C1)C(=O)C(C2=CC=CC=C2)OC(=O)C3=NC=CN=C3)C	splash10-00lr-0900000000-a66dbd70d7659d883c9c	2-(3,4-dimethylphenyl)-2-oxo-1-phenylethyl 2-pyrazinecarboxylate	public_spectra_2506:(BRUNGS_MCESCAF_04136)	NOEFYEQSZJCHKO	223.112	960	16.001	857336471042151420	857336471042151419	18811	
2	SPECTRUM	true	-1		2		0.6705719	6	2	-1 eV (corrected -1 eV)	[M + K]+	344.162	FTICR (LCMS)	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	null-null-null-null	Civamide	public_spectra_2506:(CCMSLIB00004694033)	YKPUWZUDDOIDPM	261.243	971	16.182	857336471092483072	857336471092483071	19072	
3	SPECTRUM	true	-1		2		0.7250171	6	2	-1 eV (corrected -1 eV)	[M + H]+	257.248	N/A	CC(C)CCCCCCCCCCCCC(=O)O	splash10-0a4i-9000000000-a09fdd28c64e8df18e2a	Isohexadecanoic acid	public_spectra_2506:(CCMSLIB00003139666)	ZONJATNKKGGVSU	305.269	972	16.197	857336471142814724	857336471142814723	19117	
1	SPECTRUM	true	0		2	-1 eV	0.69997424	6	2	-1 eV (corrected -1 eV)	[M + H]+	301.128	FTICR (LCMS)	C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O	null-null-null-null	Rhodosin	public_spectra_2506:(CCMSLIB00004694809)	ILRCGYURZSFMEG	441.295	973	16.214	857336471247672332	857336471247672331	19173	
