formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C13H11FN2O3	[M + H]+	C13H12FN2O3+		0.784	88.832	88.832	0.000	38	0.964	-4.091	4.367	-3.675		263.082	688	11.473	857324352834905182	857316092110467359	857316092110467358	14572	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	23.654	23.654	0.000	7	0.989	3.850	3.850	0.517		230.248	690	11.493	857324226099815204	857316092156604707	857316092156604706	14591	
1	C13H20O2	[M + H]+	C13H21O2+		0.500	133.432	133.432	0.000	25	0.917	0.225	0.763	0.448		209.154	695	11.585	857324235197260641	857316092202742055	857316092202742054	14709	
1	C19H34O3S	[M + H]+	C19H35O3S+		1.000	184.474	184.474	0.000	52	0.901	-0.891	1.243	-1.697		343.230	697	11.612	857324313714631739	857316092248879403	857316092248879402	14717	
1	C7H8	[M + H]+	C7H9+		0.850	80.828	80.828	0.000	11	0.956	4.112	4.112	0.787		93.070	698	11.639	857324296530568200	857316092290822447	857316092290822446	14775	
1	C11H20O2	[M + H]+	C11H21O2+		0.500	197.415	197.415	0.000	24	0.568	0.453	0.880	0.614		185.154	702	11.700	857324229056799567	857316092332765491	857316092332765490	14861	
1	C16H33NO2	[M + H]+	C16H34NO2+		1.000	23.499	23.499	0.000	5	0.939	0.360	0.598	0.567		272.259	709	11.816	857324250590356402	857316092383097143	857316092378902838	15066	
1	C15H20N2O3	[M + H]+	C15H21N2O3+		0.954	108.205	108.205	0.000	42	0.882	0.401	0.600	0.365		277.155	711	11.852	857324298183123980	857316092420845883	857316092420845882	15098	
1	C15H22OS	[M + H]+	C15H23OS+		1.000	109.589	103.253	6.336	45	0.604	0.368	0.582	0.387		251.147	717	11.950	857324249705358248	857316092479566143	857316092475371838	15209	
1	C26H50N4O2	[M + K]+	C26H50KN4O2+		0.380	8.545	2.000	6.545	0	0.000			0.705		489.357	717	11.957	857324225621664541	857316092525703491	857316092521509186	15225	
1	C16H28O2	[M + H]+	C16H29O2+		1.000	230.528	224.144	6.384	45	0.980	0.082	0.673	0.408		253.216	726	12.103	857324245141955444	857316092571840839	857316092571840838	15364	
1	C24H46N6O3	[M + Na]+	C24H46N6NaO3+		0.300	6.001	6.001	0.000	1	1.000	1.015	1.015	8.889		489.357	730	12.174	857324246127616900	857316092613783883	857316092613783882	15473	
1	C17H26O5	[M + H]+	C17H27O5+		1.000	88.825	85.511	3.314	15	1.000	0.701	0.809	0.095		311.185	736	12.262	857324260623131573	857316092655726927	857316092655726926	15630	
1	C12H18N2O3	[M + K]+	C12H18KN2O3+		0.635	130.699	130.699	0.000	44	0.945	-0.040	0.925	-6.678		277.093	736	12.264	857324323747406928	857316092701864275	857316092697669970	15612	
1	C13H10O	[M + H]+	C13H11O+		1.000	75.037	70.175	4.862	20	0.754	1.156	1.156	0.539		183.081	739	12.319	857324261747205055	857316092748001623	857316092743807318	15670	
1	C12H22O	[M + H]+	C12H23O+		1.000	150.305	147.161	3.144	21	0.681	1.207	1.207	0.591		183.174	741	12.355	857324229451064147	857316092789944667	857316092789944666	15705	
1	C25H48N2O7	[M + H]+	C25H49N2O7+		0.406	11.725	10.495	1.230	2	1.000	-0.068	0.068	6.706		489.357	746	12.427	857324226800263994	857316092836082015	857316092836082014	15833	
1	C13H10N2S	[M + H]+	C13H11N2S+		0.930	48.202	43.513	4.690	20	0.888	1.365	1.365	0.503		227.064	748	12.464	857324245808849786	857316092878025059	857316092878025058	15868	
1	C13H20O2	[M + H]+	C13H21O2+		1.000	149.012	146.382	2.630	25	1.000	0.650	0.823	0.400		209.154	750	12.499	857324294219506686	857316092919968103	857316092919968102	15881	
1	C16H16OS	[M + H]+	C16H17OS+		0.994	45.943	40.882	5.061	15	0.990	1.519	1.519	0.301		257.100	752	12.540	857324360833442921	857316092966105451	857316092966105450	15973	
1	C15H33N	[M + H]+	C15H34N+		1.000	83.573	79.918	3.654	11	0.672	1.773	1.773	0.891		228.269	757	12.609	857324292017497085	857316093008048495	857316093008048494	15937	
1	C15H29NO2	[M + H]+	C15H30NO2+		1.000	119.786	116.235	3.551	29	0.988	-0.107	0.455	0.329		256.227	760	12.660	857324238015832944	857316093054185843	857316093054185842	16086	
1	C14H29NO3	[M + H]+	C14H30NO3+		1.000	32.189	28.729	3.460	8	0.974	1.205	1.205	0.076		260.222	760	12.666	857324246664487820	857316093096128887	857316093096128886	16094	
1	C13H13NP	[M + H]+	C13H14NP+		1.000	39.718	39.718	0.000	14	0.806	1.131	1.418	-19.748		215.082	761	12.689	857324306013889568	857316093138071931	857316093138071930	16162	
1	C13H25NO5	[M + H]+	C13H26NO5+		0.998	51.574	51.574	0.000	20	0.915	-0.165	0.872	-6.262		276.179	765	12.752	857324285948339176	857316093180014975	857316093180014974	16328	
1	C10H15NO2	[M + H]+	C10H16NO2+		0.914	66.185	66.185	0.000	8	0.952	3.760	3.760	0.631		182.118	765	12.754	857324272132301790	857316093221958019	857316093221958018	16324	
1	C16H35N	[M + H]+	C16H36N+		1.000	7.616	7.616	0.000	3	0.961	1.415	1.415	0.509		242.284	768	12.798	857324226607326009	857316093263901063	857316093263901062	16398	
1	C26H37NO6	[M + H]+	C26H38NO6+		0.888	59.405	59.405	0.000	20	0.985	0.425	0.538	-0.335		460.269	772	12.867	857324316285740102	857316093310038411	857316093310038410	16484	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+		0.514	71.225	71.225	0.000	12	0.994	0.339	0.483	-0.565		432.238	772	12.867	857324299911177238	857316093356175759	857316093356175758	16485	
1	C19H30N2O8	[M + H]+	C19H31N2O8+		0.612	70.378	70.378	0.000	11	0.986	0.339	0.388	9.146		415.211	772	12.870	857324286887863283	857316093402313107	857316093398118802	16486	
1	C12H14N2O2	[M + H]+	C12H15N2O2+		0.998	185.102	185.102	0.000	48	0.901	0.636	0.679	0.437		219.113	774	12.904	857324263945020361	857316093448450455	857316093448450454	16545	
1	C13H27NO2	[M + H]+	C13H28NO2+		1.000	33.874	31.065	2.809	7	0.977	1.459	1.459	0.323		230.212	775	12.923	857324230252176213	857316093494587803	857316093494587802	16623	
1	C22H25ClN2O6	[M + H]+	C22H26ClN2O6+		0.796	28.720	28.720	0.000	9	0.910	-0.355	2.164	2.937		449.149	782	13.032	857324265085871059	857316093544919455	857316093544919454	16742	
1	C13H27NO2	[M + H]+	C13H28NO2+		0.500	22.641	22.641	0.000	5	1.000	0.899	0.899	0.367		230.212	784	13.068	857324324896646234	857316093595251107	857316093595251106	16787	
1	C22H32O6	[M + Na]+	C22H32NaO6+		0.755	69.968	64.970	4.998	11	0.993	0.551	0.551	5.300		415.211	803	13.386	857325352551459074	857316093645582759	857316093645582758	17206	
1	C3H5NO2	[M + Na]+	C3H5NNaO2+		0.488	1.000	1.000	0.000	0	0.000			-27.987		110.018	805	13.421	857325356368275724	857316093700108715	857316093700108714	17267	
1	C26H37NO6	[M + H]+	C26H38NO6+		0.938	31.598	25.237	6.361	7	0.984	0.816	0.816	-0.466		460.269	807	13.444	857325361028147473	857316093750440367	857316093746246062	17281	
1	C15H37N4O3	[M + H]+	C15H38N4O3+		0.486	5.588	5.588	0.000	2	0.773	1.781	1.781	4.026		322.295	811	13.524	857325349271513338	857316093792383411	857316093792383410	17370	
1	C23H54N6O4S	[M + Na]+	C23H54N6NaO4S+		0.699	11.383	8.487	2.895	2	1.000	1.809	1.809	2.295		533.383	812	13.525	857325449783827763	857316093842715063	857316093838520758	17359	
1	C15H32O4	[M + H]+	C15H33O4+		0.999	27.553	27.553	0.000	5	0.976	0.360	1.326	0.303		277.237	812	13.530	857325447883808044	857316093888852411	857316093884658106	17387	
1	C6H19N3O2PS	[M + H]+	C6H20N3O2PS+		0.752	46.529	46.529	0.000	13	0.793	4.418	4.418	-15.609		229.097	814	13.564	857325459401366847	857316093934989759	857316093934989758	17438	
1	C18H32O2	[M + H]+	C18H33O2+		1.000	214.422	214.422	0.000	43	0.871	0.324	0.509	-29.038		281.239	821	13.679	857325464384200030	857316093993710019	857316093989515714	17554	
1	C6H18O3Si3	[M + H]+	C6H19O3Si3+		0.999	119.375	111.836	7.539	17	0.462	0.059	0.517	0.446		223.064	822	13.694	857325462198967625	857316094044041671	857316094044041670	17582	
1	C8H26O5Si4	[M - H2O + H]+	C8H25O4Si4+		1.000	241.059	232.177	8.881	40	0.598	0.057	0.471	-60624.774		297.082	822	13.694	857325441198087466	857316094094373323	857316094094373322	17586	
1	C15H18N2O5S2	[M + K]+	C15H18KN2O5S2+		0.531	52.516	46.444	6.072	14	0.538	-1.621	1.664	5.032		409.031	822	13.694	857325535590899058	857316094140510671	857316094140510670	17581	
1	C25H49FN6O5	[M + H]+	C25H50FN6O5+		0.283	10.423	10.423	0.000	2	0.880	-0.196	0.644	1.794		533.383	822	13.706	857325464249982292	857316094186648019	857316094186648018	17630	
1	C13H24O	[M + H]+	C13H25O+		1.000	70.344	70.344	0.000	14	1.000	0.987	0.987	0.396		197.190	823	13.709	857325451264417085	857316094232785367	857316094232785366	17632	
1	C17H22N4O5	[M + H3N + H]+	C17H26N5O5+		1.000	171.711	171.711	0.000	46	0.865	-0.083	0.363	-1.040		380.192	825	13.753	857325498710383976	857316094270534107	857316094270534106	17676	
1	C19H27NO3	[M + H]+	C19H28NO3+		1.000	77.866	74.925	2.941	13	0.997	0.859	0.859	-0.189		318.206	829	13.819	857325942203516432	857316094312477151	857316094312477150	17751	
1	C16H24O4	[M + H]+	C16H25O4+		1.000	35.558	32.076	3.483	4	1.000	1.697	1.697	0.264		281.175	831	13.847	857326001510983207	857316094400557543	857316094400557542	17786	
1	C6H13N	[M + H]+	C6H14N+		1.000	24.910	24.910	0.000	3	0.580	5.685	5.685	0.041		100.112	832	13.867	857325995362133531	857316094358614499	857316094358614498	17774	
1	C17H10O	[M + H]+	C17H11O+		0.997	27.532	27.532	0.000	6	0.971	1.566	1.566	0.816		231.081	833	13.880	857326002354039630	857316094442500587	857316094442500586	17832	
1	C4H6FNO3S2	[M + H]+	C4H7FNO3S2+		0.365	20.523	20.523	0.000	8	0.103	4.835	6.297	-5.099		199.984	834	13.896	857326015532543332	857316094488637935	857316094488637934	17847	
1	C17H37N	[M + H]+	C17H38N+		1.000	21.268	17.413	3.855	3	0.935	1.661	1.661	0.559		256.300	839	13.985	857326002949630827	857316094530580979	857316094530580978	17969	
1	C26H37NO6	[M + H]+	C26H38NO6+		0.341	22.806	22.806	0.000	6	0.991	0.133	0.271	-0.596		460.269	843	14.052	857326004384083150	857316094568329719	857316094568329718	18059	
1	C22H32O6	[M + Na]+	C22H32NaO6+		0.816	35.997	35.997	0.000	6	0.985	0.790	0.790	5.300		415.211	844	14.061	857326013259230541	857316094606078459	857316094606078458	18064	
1	C11H9Cl2F2IO2	[M + Na]+	C11H9Cl2F2INaO2+		0.468	14.907	7.448	7.459	2	0.834	0.468	0.468	-0.812		430.888	845	14.076	857326008712604933	857316094656410111	857316094656410110	18084	
1	C19H27NO3	[M + H]+	C19H28NO3+		1.000	69.603	69.603	0.000	12	0.996	0.611	0.611	-0.283		318.206	849	14.150	857326015889059187	857316094698353155	857316094698353154	18198	
1	C23H47NO4	[M + H]+	C23H48NO4+		1.000	63.609	58.051	5.558	13	0.998	0.737	0.737	-0.262		402.358	850	14.158	857326007739526392	857316094744490503	857316094740296198	18056	
1	C18H39N	[M + H]+	C18H40N+		1.000	7.257	7.257	0.000	4	0.962	2.240	2.240	0.752		270.316	850	14.167	857326011053026608	857316094782239243	857316094782239242	18220	
1	C18H39NO	[M + H]+	C18H40NO+		1.000	20.149	20.149	0.000	7	0.992	2.058	2.058	0.554		286.311	856	14.267	857326012193877314	857316094836765199	857316094836765198	18323	
1	C19H41N	[M]+	C19H42N+		1.000	26.100	20.223	5.877	5	0.975	4.120	4.120	0.222		284.331	856	14.268	857326006233771249	857316094962594323	857316094962594322	18190	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		1.000	71.606	71.606	0.000	9	0.979	1.157	1.157	-0.049		308.280	857	14.292	857326028367113733	857316095059063319	857316095059063318	18343	
1	C16H34O4	[M + H]+	C16H35O4+		1.000	60.998	60.998	0.000	23	0.986	0.620	0.933	0.151		291.253	858	14.294	857326022058880467	857316095109394971	857316095109394970	18347	
1	C16H39N4O3	[M + H]+	C16H40N4O3+		1.000	31.893	31.893	0.000	5	0.836	1.202	1.202	3.650		336.311	858	14.295	857326020590874041	857316095159726623	857316095159726622	18350	
1	C16H34O4	[M + Na]+	C16H34NaO4+		0.952	4.486	4.486	0.000	0	0.000	0.168	0.168	-0.959		313.235	858	14.300	857326011652812091	857316095205863971	857316095205863970	18340	
1	C13H9NS	[M + H]+	C13H10NS+		0.992	18.590	13.691	4.899	4	0.991	1.417	1.417	0.251		212.053	858	14.306	857326010411298070	857316095247807015	857316095247807014	18368	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	62.330	62.330	0.000	15	0.990	1.559	1.559	-0.241		335.279	861	14.348	857326029164031502	857316095298138667	857316095298138666	18447	
1	C18H38O5	[M + H3N + H]+	C18H42NO5+		1.000	52.254	52.254	0.000	12	0.989	1.132	1.132	-0.340		352.306	861	14.350	857326016803417486	857316095340081711	857316095340081710	18450	
1	C23H45NO2	[M + H]+	C23H46NO2+		1.000	89.077	85.492	3.586	19	0.950	0.178	0.699	-0.804		368.352	861	14.351	857326019890425267	857316095390413363	857316095390413362	18388	
1	C24H43O3	[M + H]+	C24H44O3+		0.998	37.391	37.391	0.000	9	0.879	0.859	2.901	22.200		380.337	862	14.361	857326029461827096	857316095432356407	857316095432356406	18622	
1	C19H36O2S	[M + H]+	C19H37O2S+		1.000	284.199	284.199	0.000	48	0.643	-0.939	1.275	-0.479		329.251	872	14.527	857326041386233388	857316095482688059	857316095482688058	18722	
1	C18H27N5O5	[M + H]+	C18H28N5O5+		1.000	113.452	107.407	6.044	26	0.890	0.480	0.498	-0.851		394.208	874	14.573	857326031064051234	857316095528825407	857316095528825406	18753	
1	C14H37N7O2	[M + H]+	C14H38N7O2+		0.788	15.648	15.648	0.000	4	0.693	1.198	1.198	7.731		336.311	881	14.681	857326008054099197	857316095570768451	857316095570768450	18892	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		1.000	28.540	28.540	0.000	6	0.984	2.211	2.211	-0.017		308.280	881	14.684	857326012562976068	857316095612711495	857316095612711494	18901	
1	C16H34O4	[M + H]+	C16H35O4+		1.000	70.452	70.452	0.000	9	0.976	1.089	1.089	0.220		291.253	881	14.684	857326016526593415	857316095658848843	857316095654654538	18900	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	29.460	29.460	0.000	5	1.000	0.965	0.965	-0.181		335.279	884	14.726	857326028308393467	857316095696597583	857316095696597582	18944	
1	C24H43O3	[M + H]+	C24H44O3+		0.871	16.160	16.160	0.000	5	0.841	1.478	1.478	22.278		380.337	884	14.728	857326017948462488	857316095734346323	857316095734346322	18945	
1	C14H26O	[M + H]+	C14H27O+		0.333	87.728	87.728	0.000	16	0.959	1.100	1.100	0.417		211.206	890	14.829	857326021412957643	857316095784677975	857316095780483670	19062	
1	C22H42O8	[M + H3N + H]+	C22H46NO8+		1.000	86.130	86.130	0.000	19	1.000	-0.073	0.370	-0.053		452.322	890	14.833	857326023392669147	857316095826621019	857316095826621018	19073	
1	C24H49NO8	[M + H]+	C24H50NO8+		0.528	8.178	8.178	0.000	2	0.485	0.742	0.742	0.075		480.353	890	14.833	857326019009621410	857316095876952671	857316095872758366	19075	
1	C23H48N2O	[M + H]+	C23H49N2O+		1.000	34.723	31.620	3.103	12	0.981	1.094	1.094	-0.083		369.384	892	14.861	857326013582191959	857316095927284323	857316095927284322	19114	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		1.000	32.768	32.768	0.000	7	0.989	1.745	1.745	-0.017		308.280	894	14.895	857326024789372393	857316095977615975	857316095973421670	19174	
1	C16H34O4	[M + H]+	C16H35O4+		1.000	67.271	67.271	0.000	12	0.955	1.956	1.956	0.220		291.253	894	14.896	857326019122867628	857316096027947627	857316096023753322	19173	
1	C16H39N4O3	[M + H]+	C16H40N4O3+		1.000	25.367	25.367	0.000	5	0.678	1.708	1.708	3.739		336.311	894	14.896	857326009354333454	857316096074084975	857316096074084974	19165	
1	C23H48N2O2	[M + H]+	C23H49N2O2+		1.000	84.592	78.839	5.753	15	0.992	1.037	1.037	0.142		385.379	894	14.896	857326023564635621	857316096128610931	857316096128610930	19175	
1	C20H29N5O5	[M + H]+	C20H30N5O5+		0.690	103.204	99.727	3.477	22	0.932	0.361	0.436	-0.727		420.224	894	14.908	857326045869944374	857316096178942583	857316096178942582	19191	
1	C18H38O5	[M + H3N + H]+	C18H42NO5+		1.000	36.154	36.154	0.000	8	0.991	1.024	1.024	-0.312		352.306	896	14.930	857326011522788657	857316096225079931	857316096220885626	19226	
1	C18H43N4O4	[M + H]+	C18H44N4O4+		0.970	26.293	26.293	0.000	8	0.917	1.621	1.621	3.320		380.337	896	14.932	857326014211337561	857316096275411583	857316096275411582	19230	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	41.829	41.829	0.000	9	0.981	2.301	2.301	-0.211		335.279	896	14.932	857326016358821245	857316096321548931	857316096321548930	19232	
1	C16H34O4	[M + H]+	C16H35O4+		1.000	84.423	84.423	0.000	12	0.980	2.057	2.057	0.185		291.253	903	15.051	857326010780396833	857316096371880583	857316096371880582	19432	
1	C16H39N4O3	[M + H]+	C16H40N4O3+		1.000	26.030	26.030	0.000	5	0.648	1.115	1.115	3.709		336.311	903	15.051	857326010948169000	857316096422212235	857316096418017930	19433	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		1.000	33.126	33.126	0.000	7	0.963	1.652	1.652	-0.114		308.280	903	15.052	857326027511475698	857316096468349583	857316096468349582	19434	
1	C16H41N7O3	[M + H]+	C16H42N7O3+		0.666	14.550	14.550	0.000	5	0.814	0.531	0.757	6.824		380.337	905	15.087	857326021249379777	857316096518681235	857316096518681234	19493	
1	C15H31NO2	[M + H]+	C15H32NO2+		1.000	40.767	38.417	2.350	7	1.000	0.763	0.763	0.365		258.243	908	15.133	857326708855189100	857316096569012887	857316096564818582	19581	
1	C17H41N4O3	[M + H]+	C17H42N4O3+		0.511	10.716	7.796	2.920	2	1.000	4.142	4.142	3.532		350.326	911	15.187	857326710969118795	857316096610955931	857316096606761626	19628	
1	C19H29N5O5	[M + H]+	C19H30N5O5+		1.000	192.894	184.980	7.914	52	0.927	0.204	0.313	-0.920		408.224	919	15.323	857326743269458702	857316096652898975	857316096652898974	19815	
1	C21H36N6O5	[M + H]+	C21H37N6O5+		0.586	52.915	52.915	0.000	12	1.000	0.653	0.848	-0.893		453.282	921	15.351	857326741524627495	857316096694842019	857316096690647714	19849	
1	C25H51NO4	[M + H]+	C25H52NO4+		1.000	65.860	65.860	0.000	16	0.990	1.295	1.295	0.010		430.389	923	15.388	857326729340171272	857316096732590759	857316096732590758	19925	
1	C24H45NO5	[M + H]+	C24H46NO5+		0.999	29.495	29.495	0.000	6	0.878	1.512	1.512	-0.280		428.337	924	15.403	857326734100707835	857316096774533803	857316096774533802	19963	
1	C20H43N	[M + H]+	C20H44N+		1.000	8.742	3.390	5.352	3	1.000	1.613	1.613	0.279		298.347	926	15.440	857326730430690316	857316096816476847	857316096816476846	20028	
1	C18H32O2	[M + H]+	C18H33O2+		0.500	147.605	143.832	3.773	23	0.992	0.662	0.716	0.261		281.248	927	15.445	857326748646556440	857316096862614195	857316096862614194	20021	
1	C26H45NO6	[M + H]+	C26H46NO6+		1.000	26.389	26.389	0.000	8	1.000	1.083	1.083	-0.031		468.332	930	15.498	857326757148410939	857316096904557239	857316096904557238	20085	
1	C15H22O	[M + H]+	C15H23O+		0.500	177.954	177.954	0.000	38	0.992	0.501	0.674	0.403		219.174	931	15.519	857326760768095303	857316096946500283	857316096946500282	20120	
1	C21H45N	[M + H]+	C21H46N+		1.000	11.525	7.628	3.897	5	1.000	3.885	3.885	0.234		312.363	932	15.528	857326767835497601	857316096996831935	857316096996831934	20142	
1	C20H39NO3	[M + H]+	C20H40NO3+		0.981	7.463	2.000	5.463	0	0.000			-0.411		342.300	935	15.577	857326767533507706	857316097042969283	857316097042969282	20202	
1	C19H34O6	[M - H2O + H]+	C19H33O5+		0.998	47.111	47.111	0.000	8	0.972	1.301	1.301	-52781.329		341.232	941	15.685	857326766078084208	857316097080718023	857316097080718022	20337	
1	C17H25NO3	[M + H]+	C17H26NO3+		0.971	79.429	79.429	0.000	18	0.968	0.675	0.675	0.479		292.191	946	15.766	857326763565696090	857316097122661067	857316097122661066	20495	
1	C14H28N6O5	[M + H3N + H]+	C14H32N7O5+		0.551	23.516	23.516	0.000	5	0.700	1.223	1.223	6.864		378.249	950	15.840	857326770582766722	857316097164604111	857316097160409806	20615	
1	C18H32O7	[M + H]+	C18H33O7+		0.993	57.054	57.054	0.000	8	0.994	1.079	1.079	-0.359		361.222	950	15.841	857326771450987660	857316097202352851	857316097198158546	20616	
1	C20H39NO7	[M + H]+	C20H40NO7+		0.969	30.036	30.036	0.000	7	0.951	1.425	1.425	-0.268		406.280	950	15.842	857326777511756950	857316097244295895	857316097240101590	20620	
1	C10H32O6Si5	[M - H2O + H]+	C10H31O5Si5+		1.000	44.402	44.402	0.000	18	0.703	-0.500	0.642	-48533.045		371.101	956	15.935	857326815084332842	857316097286238939	857316097286238938	20767	
1	C6H18O3Si3	[M + H]+	C6H19O3Si3+		1.000	130.579	125.308	5.271	20	0.456	0.255	0.888	0.446		223.064	956	15.940	857326810915194652	857316097328181983	857316097328181982	20773	
1	C10H24O2S2Si2	[M + H]+	C10H25O2S2Si2+		1.000	224.569	217.445	7.124	44	0.624	-0.233	0.890	-1.520		297.082	956	15.940	857326798588134611	857316097374319331	857316097370125026	20781	
1	C12H28O8SSi2	[M + H]+	C12H29O8SSi2+		0.435	32.692	25.775	6.917	15	0.972	2.018	2.018	0.338		389.112	957	15.943	857326820054583095	857316097416262375	857316097416262374	20783	
1	C17H24O6S2	[M + H3N + H]+	C17H28NO6S2+		0.288	13.716	13.716	0.000	5	0.880	0.444	0.602	7.372		406.138	957	15.951	857326804292388070	857316097458205419	857316097458205418	20800	
1	C20H27N5O2S2	[M + H]+	C20H28N5O2S2+		0.594	20.714	15.268	5.446	4	0.847	-4.819	4.819	3.815		434.170	957	15.958	857326793844376777	857316097508537071	857316097504342766	20807	
1	C17H36O4	[M + H]+	C17H37O4+		1.000	31.009	31.009	0.000	6	1.000	2.497	2.497	0.013		305.269	960	15.999	857326800987276508	857316097550480115	857316097550480114	20877	
1	C20H39N5	[M + H]+	C20H40N5+		0.977	26.907	26.907	0.000	5	0.623	3.870	3.870	-4.090		350.326	960	16.006	857326810470598397	857316097588228855	857316097588228854	20890	
1	C15H32O3	[M + H]+	C15H33O3+		1.000	18.917	18.917	0.000	3	1.000	1.959	1.959	0.454		261.243	971	16.184	857326815956748084	857316097625977595	857316097625977594	21202	
1	C17H36O4	[M + H]+	C17H37O4+		1.000	25.095	25.095	0.000	5	1.000	2.226	2.226	0.013		305.269	972	16.201	857326917479876420	857316097663726335	857316097663726334	21236	
1	C17H41N4O3	[M + H]+	C17H42N4O3+		0.548	31.007	31.007	0.000	6	0.639	2.000	2.000	3.561		350.326	972	16.205	857327062292416334	857316097709863683	857316097709863682	21241	
1	C20H39NO	[M + H]+	C20H40NO+		1.000	151.695	148.533	3.162	34	0.988	0.189	0.581	-0.101		310.310	980	16.331	857327268320823200	857316097747612423	857316097747612422	21379	
1	C18H34O2	[M + H]+	C18H35O2+		0.500	112.084	108.259	3.826	18	1.000	0.804	1.085	0.223		283.263	983	16.378	857327266865399705	857316097797944075	857316097797944074	21507	
1	C34H59N5O6	[M + H]+	C34H60N5O6+		0.398	90.798	85.485	5.313	26	0.975	1.066	1.198	-3.091		634.452	988	16.465	857327282241719350	857316097848275727	857316097848275726	21649	
1	C31H59NO9	[M + H]+	C31H60NO9+		1.000	64.926	58.171	6.755	19	1.000	0.939	0.939	-0.252		590.426	990	16.506	857327289023908956	857316097902801683	857316097898607378	21711	
1	C16H30O2	[M + H]+	C16H31O2+		0.500	106.578	106.578	0.000	18	0.989	1.352	1.352	0.209		255.232	991	16.521	857327300155591793	857316097953133335	857316097948939030	21748	
1	C20H39NO3	[M + H]+	C20H40NO3+		0.928	8.448	2.315	6.132	1	0.227	-0.739	0.739	-0.469		342.300	992	16.533	857327305067121791	857316098011853595	857316098011853594	21796	
1	C24H28ClNO3	[M + H]+	C24H29ClNO3+		0.858	26.299	26.299	0.000	11	0.775	0.476	0.476	-0.623		414.183	993	16.555	857327291020397671	857316098062185247	857316098062185246	21786	
1	C22H21ClO3	[M + H]+	C22H22ClO3+		0.929	88.324	88.324	0.000	28	0.902	1.133	1.133	-0.836		369.125	993	16.555	857327310062537987	857316098112516899	857316098112516898	21790	
1	C20H37NO2	[M + H]+	C20H38NO2+		1.000	63.718	58.425	5.294	16	0.997	1.145	1.145	-0.450		324.290	1007	16.782	857327314588192885	857316098167042855	857316098167042854	22112	
1	C24H28ClNO3	[M + H]+	C24H29ClNO3+		0.693	28.330	28.330	0.000	10	0.971	0.889	0.889	-0.574		414.183	1008	16.801	857327304781909109	857316098204791595	857316098204791594	22145	
1	C20H28O5	[M + H]+	C20H29O5+		0.998	35.257	35.257	0.000	8	0.985	0.852	0.852	-0.345		349.201	1008	16.804	857327284351454280	857316098246734639	857316098242540334	22151	
1	C22H21ClO3	[M + H]+	C22H22ClO3+		0.672	128.214	128.214	0.000	45	0.980	1.004	1.067	-0.809		369.125	1008	16.805	857327388961593382	857316098284483379	857316098284483378	22142	
1	C22H35NO5	[M + H]+	C22H36NO5+		0.751	10.952	10.952	0.000	6	0.953	1.543	1.543	-0.329		394.259	1008	16.805	857327286964505682	857316098326426423	857316098326426422	22150	
1	C16H30O4	[M + H]+	C16H31O4+		0.995	22.426	22.426	0.000	3	0.910	1.828	1.828	0.188		287.222	1012	16.869	857327358179596316	857316098364175163	857316098364175162	22264	
1	C8H14	[M + H]+	C8H15+		0.333	19.520	19.520	0.000	3	0.010	6.709	6.709	0.028		111.117	1013	16.877	857327392447060017	857316098414506815	857316098414506814	22291	
1	C23H23NO6	[M + Na]+	C23H23NNaO6+		0.536	44.376	41.097	3.280	17	0.829	8.705	8.705	5.188		432.144	1013	16.879	857327335933007890	857316098456449859	857316098456449858	22290	
1	C12H22O2	[M + H]+	C12H23O2+		1.000	86.214	86.214	0.000	10	0.989	0.970	0.970	0.370		199.169	1013	16.879	857327326428715024	857316098498392903	857316098498392902	22286	
1	C21H32O3	[M + H]+	C21H33O3+		0.960	72.528	72.528	0.000	18	0.990	1.438	1.438	-0.214		333.242	1015	16.919	857328077410459764	857316098540335947	857316098540335946	22356	
1	C23H45N5O	[M + H]+	C23H46N5O+		0.863	16.280	16.280	0.000	3	0.708	1.945	1.945	-3.594		408.368	1017	16.955	857328067746783026	857316098590667599	857316098586473294	22442	
1	C17H16O	[M + H]+	C17H17O+		1.000	85.123	81.400	3.723	20	0.967	0.993	1.001	0.584		237.128	1017	16.957	857328084020682888	857316098640999251	857316098636804946	22416	
1	C16H30O	[M + H]+	C16H31O+		0.500	101.301	97.488	3.813	19	0.956	0.569	0.569	0.201		239.237	1018	16.972	857328063703473277	857316098691330903	857316098691330902	22480	
