formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H46O7	[M + H]+	C22H47O7+		1.000	54.938	54.938	0.000	14	0.986	0.168	0.525	0.094		423.332	863	14.380	857348035425143462	857336466973676256	857336466973676255	16614	
1	C27H51N2O4	[M + H]+	C27H52N2O4+		0.930	26.740	26.740	0.000	8	0.945	0.679	0.679	-5.379		468.390	863	14.381	857348032191335059	857336467032396516	857336467028202211	16609	
1	C27H50N4O5	[M + H3N + H]+	C27H54N5O5+		0.547	33.650	33.650	0.000	14	0.901	0.944	0.944	-2.094		528.411	863	14.386	857348045298535118	857336467091116776	857336467086922471	16613	
1	C22H46O7	[M + H3N + H]+	C22H50NO7+		1.000	61.190	61.190	0.000	14	0.998	0.627	0.825	0.206		440.358	863	14.387	857348035571944112	857336467175002860	857336467170808555	16617	
1	C28H51N3O2	[M + Na]+	C28H51N3NaO2+		0.991	42.371	42.371	0.000	14	0.751	0.543	0.619	-5.778		484.385	864	14.393	857348039728499386	857336467225334512	857336467225334511	16631	
1	C18H15O4P	[M + H]+	C18H16O4P+		0.887	102.589	102.589	0.000	33	0.959	0.539	0.557	0.024		327.078	868	14.459	857348244469257805	857336467279860468	857336467279860467	16707	
1	C15H30N2O	[M + H]+	C15H31N2O+		1.000	39.132	39.132	0.000	10	1.000	2.107	2.107	0.039		255.243	868	14.472	857348210457643960	857336467342775032	857336467342775031	16728	
1	C11H12O	[M + H]+	C11H13O+		0.333	89.288	89.288	0.000	17	0.832	0.718	0.718	0.053		161.096	871	14.524	857348229927604594	857336467401495292	857336467401495291	16778	
1	C16H24O2	[M + H]+	C16H25O2+		1.000	211.763	211.763	0.000	47	0.995	0.808	0.808	0.215		249.185	871	14.524	857348259589728738	857336467468604160	857336467468604159	16776	
1	C13H17NO	[M + H]+	C13H18NO+		0.998	143.097	143.097	0.000	43	0.990	0.628	0.635	0.389		204.138	873	14.543	857348239704527612	857336467527324420	857336467527324419	16811	
1	C16H24O2	[M + H]+	C16H25O2+		1.000	117.738	113.891	3.847	22	0.988	0.947	0.947	0.175		249.185	878	14.635	857348234579087767	857336467590238984	857336467586044679	16990	
1	C14H30O3	[M + H]+	C14H31O3+		0.990	34.842	34.842	0.000	4	0.814	0.459	0.459	0.318		247.227	878	14.638	857348232913949077	857336467644764940	857336467640570635	16936	
1	C16H34O4	[M + Na]+	C16H34NaO4+		0.948	4.449	4.449	0.000	0	0.000	-0.623	0.623	-0.991		313.235	881	14.679	857348228677701996	857336467695096592	857336467695096591	17008	
1	C14H37N7O2	[M + H]+	C14H38N7O2+		0.786	18.742	18.742	0.000	4	0.850	1.271	1.271	7.880		336.311	881	14.679	857348230724522381	857336467749622548	857336467749622547	16848	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		0.848	11.937	11.937	0.000	4	0.938	0.925	0.925	0.048		308.280	881	14.680	857348241235448787	857336467804148504	857336467799954199	17007	
1	C16H34O4	[M + H]+	C16H35O4+		0.999	43.995	43.995	0.000	8	0.988	0.163	0.163	0.117		291.253	881	14.682	857348260483115506	857336467854480156	857336467854480155	17000	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	44.958	44.958	0.000	9	0.972	0.461	0.461	-0.062		335.279	883	14.723	857348260533447161	857336467909006112	857336467909006111	17069	
1	C24H43O3	[M + H]+	C24H44O3+		0.933	32.189	32.189	0.000	5	0.911	1.632	1.632	22.620		380.337	883	14.724	857348260546030093	857336467959337764	857336467959337763	17073	
1	C18H38O5	[M + H3N + H]+	C18H42NO5+		0.987	22.364	22.364	0.000	5	1.000	0.394	0.394	0.029		352.306	884	14.728	857348260541835779	857336468009669416	857336468009669415	17080	
1	C18H45N7O4	[M + H]+	C18H46N7O4+		1.000	15.525	15.525	0.000	5	0.911	1.297	1.297	6.388		424.363	884	14.738	857348260877380285	857336468064195372	857336468060001067	17101	
1	C14H30O3	[M + H]+	C14H31O3+		1.000	17.418	17.418	0.000	2	0.799	4.326	4.326	0.359		247.227	891	14.845	857348305953569292	857336468114527024	857336468114527023	17228	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		1.000	26.401	26.401	0.000	6	0.921	0.966	0.966	0.081		308.280	893	14.890	857348293609732594	857336468169052980	857336468164858675	17297	
1	C16H34O4	[M + Na]+	C16H34NaO4+		0.928	4.638	4.638	0.000	2	1.000	0.244	0.464	-0.799		313.235	893	14.892	857348292036868570	857336468219384632	857336468219384631	17300	
1	C16H39N4O3	[M + H]+	C16H40N4O3+		1.000	26.330	26.330	0.000	5	0.664	0.425	0.425	3.947		336.311	894	14.892	857348292875729386	857336468273910588	857336468273910587	17287	
1	C16H34O4	[M + H]+	C16H35O4+		0.998	35.856	35.856	0.000	9	0.984	1.212	1.212	0.151		291.253	894	14.894	857348299175574011	857336468324242240	857336468324242239	17303	
1	C18H38O5	[M + H3N + H]+	C18H42NO5+		1.000	31.242	31.242	0.000	7	1.000	0.883	0.883	0.029		352.306	896	14.928	857348305068571138	857336468374573892	857336468374573891	17356	
1	C16H41N7O3	[M + H]+	C16H42N7O3+		0.656	23.345	23.345	0.000	5	0.867	0.641	0.641	7.192		380.337	896	14.929	857348292766677472	857336468429099848	857336468429099847	17360	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	38.515	38.515	0.000	7	0.981	0.874	0.874	-0.062		335.279	896	14.929	857348437801516461	857336468479431500	857336468479431499	17354	
1	C18H45N7O4	[M + H]+	C18H46N7O4+		0.816	17.063	17.063	0.000	5	0.801	0.528	0.528	6.411		424.363	897	14.954	857348438086729146	857336468529763152	857336468529763151	17401	
1	C20H42O6	[M + H3N + H]+	C20H46NO6+		1.000	26.700	26.700	0.000	7	1.000	0.918	0.918	0.316		396.332	897	14.954	857348441312148987	857336468584289108	857336468584289107	17396	
1	C14H30O3	[M + Na]+	C14H30NaO3+		1.000	25.786	25.786	0.000	5	0.808	2.168	2.168	-0.652		269.209	900	15.006	857348437960900023	857336468634620760	857336468634620759	17463	
1	C14H30O3	[M + H]+	C14H31O3+		1.000	40.718	40.718	0.000	5	0.880	1.930	1.930	0.197		247.227	901	15.011	857348438405496259	857336468689146716	857336468689146715	17468	
1	C16H35NOS	[M + K]+	C16H35KNOS+		0.782	13.916	13.916	0.000	3	0.971	-0.199	0.287	-0.316		328.207	902	15.032	857348445183491660	857336468747866976	857336468743672671	17493	
1	C2H4OS	[M + K]+	C2H4KOS+		1.000	29.169	29.169	0.000	5	0.370	0.055	0.669	-0.642		114.961	902	15.033	857348446164958813	857336468806587236	857336468806587235	17494	
1	C12H27O3PS	[M + H]+	C12H28O3PS+		1.000	37.568	32.419	5.149	10	0.892	0.947	0.947	0.251		283.149	902	15.033	857348447083511399	857336468865307496	857336468861113191	17496	
1	C5H12O2Si	[M + K]+	C5H12KO2Si+		0.999	66.988	66.988	0.000	9	0.900	1.613	1.613	0.677		171.024	902	15.034	857348449642036902	857336468924027756	857336468924027755	17500	
1	C9H20O2Si	[M + K]+	C9H20KO2Si+		0.907	22.819	22.819	0.000	5	0.980	1.931	1.931	0.685		227.087	902	15.034	857348447196757617	857336468974359408	857336468974359407	17505	
1	C16H34O4	[M + H]+	C16H35O4+		0.998	47.184	47.184	0.000	7	0.960	1.677	1.677	0.082		291.253	903	15.050	857348445342875222	857336469024691060	857336469024691059	17536	
1	C14H37N7O2	[M + H]+	C14H38N7O2+		0.786	16.494	16.494	0.000	4	0.804	1.279	1.279	7.880		336.311	903	15.050	857348452901011334	857336469075022712	857336469075022711	17532	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		0.996	21.687	21.687	0.000	5	0.964	0.551	0.551	0.016		308.280	903	15.050	857348447658131067	857336469129548668	857336469129548667	17531	
1	C16H41N7O3	[M + H]+	C16H42N7O3+		0.666	14.683	14.683	0.000	5	0.974	0.660	0.660	7.192		380.337	905	15.081	857348453823758223	857336469179880320	857336469179880319	17578	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	37.636	37.636	0.000	8	0.940	0.672	0.672	-0.062		335.279	905	15.082	857348456604581785	857336469230211972	857336469230211971	17583	
1	C17H24O4	[M + H]+	C17H25O4+		0.996	25.534	25.534	0.000	3	0.838	0.770	0.770	0.049		293.175	905	15.086	857348465752358980	857336469288932232	857336469284737927	17562	
1	C17H24O3	[M + H]+	C17H25O3+		0.999	31.078	31.078	0.000	8	0.996	0.955	0.955	0.357		277.180	906	15.106	857348467862093990	857336469339263884	857336469339263883	17673	
1	C15H31NO2	[M + H]+	C15H32NO2+		1.000	46.317	42.554	3.763	9	0.992	1.297	1.297	0.326		258.243	908	15.131	857348467434274976	857336469393789840	857336469389595535	17657	
1	C15H32O3	[M + H]+	C15H33O3+		1.000	23.019	23.019	0.000	3	1.000	1.776	1.776	0.339		261.243	909	15.147	857348467849511074	857336469444121492	857336469439927187	17683	
1	C17H24O4	[M + H]+	C17H25O4+		0.999	32.821	28.945	3.877	5	0.938	1.118	1.118	0.117		293.175	912	15.204	857348471855071452	857336469494453144	857336469494453143	17760	
1	C27H29NO6	[M + H]+	C27H30NO6+		0.596	35.489	35.489	0.000	12	0.968	0.594	0.618	0.250		464.207	916	15.263	857348495833908826	857336469548979100	857336469548979099	17810	
1	C21H18O2	[M + K]+	C21H18KO2+		0.609	47.967	47.967	0.000	17	0.952	0.455	0.630	-0.228		341.094	916	15.275	857348714709469982	857336469607699360	857336469603505055	17819	
1	C13H14O2	[M + H]+	C13H15O2+		0.333	238.479	238.479	0.000	43	0.983	0.874	0.874	0.117		203.107	920	15.330	857348725706935104	857336469666419620	857336469666419619	17899	
1	C11H12O	[M + H]+	C11H13O+		1.000	164.410	164.410	0.000	34	0.906	0.567	0.567	0.115		161.096	920	15.331	857348702726342340	857336469729334184	857336469729334183	17902	
1	C15H19NO3	[M + H]+	C15H20NO3+		0.500	113.471	113.471	0.000	34	0.996	0.785	0.792	0.305		262.144	920	15.332	857348711995755212	857336469788054444	857336469788054443	17904	
1	C17H24O3	[M + H]+	C17H25O3+		1.000	121.412	121.412	0.000	33	0.991	0.443	0.591	0.357		277.180	920	15.333	857348735802625642	857336469850969008	857336469850969007	17901	
1	C16H26O2	[M + H]+	C16H27O2+		1.000	159.124	159.124	0.000	26	0.976	1.041	1.041	0.213		251.201	923	15.391	857348705096124271	857336469909689268	857336469909689267	17985	
1	C20H43N	[M + H]+	C20H44N+		1.000	6.146	6.146	0.000	4	0.858	1.480	1.480	0.078		298.347	925	15.412	857348712578763549	857336469960020920	857336469960020919	18013	
1	C17H24O4	[M + H]+	C17H25O4+		1.000	43.014	43.014	0.000	9	0.945	1.647	1.647	0.083		293.175	927	15.446	857348727141387100	857336470014546876	857336470014546875	18062	
1	C19H20O4	[M + H]+	C19H21O4+		0.999	35.147	31.253	3.894	4	0.969	1.262	1.262	-0.305		313.143	927	15.453	857348728479370086	857336470069072832	857336470064878527	18030	
1	C17H32O2	[M + H]+	C17H33O2+		1.000	111.027	111.027	0.000	18	0.989	1.032	1.032	0.272		269.248	929	15.486	857348732824669799	857336470119404484	857336470119404483	18098	
1	C21H45N	[M + H]+	C21H46N+		1.000	5.784	5.784	0.000	6	0.981	5.347	5.347	-0.150		312.362	930	15.498	857348727095249755	857336470169736136	857336470169736135	18109	
1	C16H22ClN2O5	[M + K]+	C16H22ClKN2O5+		0.622	46.779	46.779	0.000	17	0.799	6.855	6.855	4.008		396.086	934	15.572	857348788818628251	857336470224262092	857336470224262091	18283	
1	C21H27NO4	[M + H]+	C21H28NO4+		0.500	10.946	10.946	0.000	2	0.963	0.747	0.747	0.015		358.201	935	15.589	857348750235225735	857336470278788048	857336470278788047	18293	
1	C7H6	[M + H]+	C7H7+		0.990	33.970	33.970	0.000	6	0.944	3.779	3.779	0.476		91.054	936	15.595	857348742681284226	857336470329119700	857336470329119699	18299	
1	C14H21ClN4O2	[M + H]+	C14H22ClN4O2+		0.837	47.424	47.424	0.000	11	0.975	2.272	3.804	2.746		313.143	936	15.597	857348758858714769	857336470559806424	857336470555612119	18301	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	22.882	22.882	0.000	2	0.612	-0.995	2.035	-0.985		98.984	941	15.686	857348973040848719	857336470618526684	857336470614332379	18367	
1	C18H24O2	[M + H]+	C18H25O2+		1.000	128.455	127.651	0.805	29	0.900	0.241	0.441	0.379		273.185	943	15.722	857348982121519107	857336470677246944	857336470677246943	18470	
1	C18H32O7	[M + Na]+	C18H32NaO7+		0.994	16.935	16.935	0.000	6	0.933	0.663	0.874	0.068		383.204	950	15.839	857348977860105113	857336470731772900	857336470727578595	18592	
1	C18H32O7	[M + H]+	C18H33O7+		0.994	56.707	56.707	0.000	8	0.980	1.012	1.012	-0.138		361.222	951	15.842	857348977776218910	857336470782104552	857336470782104551	18603	
1	C20H39NO7	[M + H]+	C20H40NO7+		0.699	13.930	13.930	0.000	3	0.861	1.122	1.122	0.224		406.280	951	15.843	857348977860105123	857336470832436204	857336470832436203	18606	
1	C13H27NO	[M + H]+	C13H28NO+		1.000	14.420	14.420	0.000	2	0.804	3.289	3.357	0.136		214.217	953	15.890	857348975939112814	857336470886962160	857336470882767855	18668	
1	C17H36O4	[M + H]+	C17H37O4+		1.000	42.711	42.711	0.000	9	0.984	0.910	0.910	0.144		305.269	960	15.996	857348977910436781	857336470937293812	857336470933099507	18791	
1	C20H39N5	[M + H]+	C20H40N5+		0.985	16.866	16.866	0.000	3	0.765	1.705	1.705	-3.804		350.326	960	16.001	857348993156733375	857336470991819768	857336470991819767	18794	
1	C16H14O	[M + H]+	C16H15O+		0.999	52.708	52.708	0.000	12	0.989	0.839	0.839	0.262		223.112	960	16.001	857349000115083898	857336471042151420	857336471042151419	18811	
1	C15H32O3	[M + H]+	C15H33O3+		0.992	34.921	34.921	0.000	5	0.820	0.932	0.932	0.378		261.243	971	16.182	857348986491984268	857336471092483072	857336471092483071	19072	
1	C17H36O4	[M + H]+	C17H37O4+		1.000	41.830	41.830	0.000	7	0.936	1.157	1.157	0.177		305.269	972	16.197	857348990413658531	857336471142814724	857336471142814723	19117	
1	C17H41N4O3	[M + H]+	C17H42N4O3+		0.616	14.379	14.379	0.000	4	0.851	-0.016	0.165	3.932		350.327	972	16.198	857348991005055405	857336471197340680	857336471193146375	19118	
1	C23H40N2O6	[M + H]+	C23H41N2O6+		0.618	22.083	22.083	0.000	6	1.000	0.610	0.687	-1.458		441.295	973	16.214	857348988056459673	857336471247672332	857336471247672331	19173	
1	C18H36O5	[M + H3N + H]+	C18H40NO5+		0.867	9.134	9.134	0.000	2	0.861	3.156	3.156	0.029		350.290	977	16.291	857348988010322319	857336471423833112	857336471423833111	19285	
1	C18H36O5	[M + H]+	C18H37O5+		1.000	73.173	73.173	0.000	12	0.955	0.967	0.967	-0.032		333.264	978	16.296	857348997111962062	857336471474164764	857336471474164763	19292	
1	C16H32O4	[M + H]+	C16H33O4+		1.000	93.412	93.412	0.000	13	0.981	0.620	0.689	0.152		289.237	979	16.321	857348992129128885	857336471532885024	857336471532885023	19322	
1	C16H32O4	[M + Na]+	C16H32NaO4+		0.980	25.597	25.597	0.000	9	0.984	1.013	1.013	-0.322		311.219	979	16.322	857349024622409426	857336471587410980	857336471587410979	19314	
1	C10H23N6	[M + H]+	C10H24N6+		0.931	69.232	69.232	0.000	29	0.870	7.342	7.342	-7.827		228.204	980	16.329	857349025087977419	857336471650325544	857336471650325543	19312	
1	C39H72O13	[M + H]+	C39H73O13+		0.979	73.974	73.974	0.000	28	0.993	0.569	0.651	-0.319		749.504	980	16.331	857349119774392008	857336471704851500	857336471704851499	19333	
1	C14H26O2	[M + H]+	C14H27O2+		1.000	71.432	71.432	0.000	14	0.986	0.689	0.689	0.191		227.201	981	16.348	857349114682506950	857336471763571760	857336471763571759	19437	
1	C19H38O4	[M - H2O + H]+	C19H37O3+		1.000	127.535	127.535	0.000	22	0.970	0.703	0.703	-57491.468		313.274	981	16.353	857349024890844892	857336471813903412	857336471813903411	19366	
1	C22H24FN3O4	[M + H]+	C22H25FN3O4+		0.162	12.986	12.986	0.000	3	0.757	0.090	2.710	1.422		414.183	993	16.556	857349147251277522	857336471868429368	857336471868429367	19610	
1	C22H21ClO3	[M + H]+	C22H22ClO3+		0.963	55.480	55.480	0.000	18	0.904	0.687	0.806	-0.321		369.125	994	16.558	857349077533556412	857336471918761020	857336471918761019	19614	
1	C21H36O4	[M + H3N + H]+	C21H40NO4+		0.997	67.196	67.196	0.000	15	0.965	0.759	0.759	0.202		370.295	997	16.615	857349497681183455	857336471969092672	857336471969092671	19701	
1	C23H40O5	[M + H]+	C23H41O5+		1.000	81.517	81.517	0.000	20	0.965	1.008	1.008	0.325		397.295	997	16.616	857349503960056557	857336472015230020	857336472015230019	19695	
1	C23H40O5	[M + H3N + H]+	C23H44NO5+		1.000	71.069	71.069	0.000	16	0.978	0.547	0.547	0.217		414.321	997	16.620	857349508145971970	857336472061367368	857336472061367367	19702	
1	C20H28O5	[M + H]+	C20H29O5+		0.994	29.033	29.033	0.000	6	0.889	0.877	0.877	-0.001		349.201	1008	16.807	857349508087251704	857336472111699020	857336472111699019	19916	
1	C22H21ClO3	[M + H]+	C22H22ClO3+		0.794	72.926	72.926	0.000	25	0.975	0.280	0.369	-0.349		369.125	1009	16.812	857349524780583980	857336472157836368	857336472157836367	19920	
1	CH4O2Si	[M + K]+	CH4KO2Si+		1.000	17.229	17.229	0.000	2	0.022	1.357	1.357	1.357		114.961	1016	16.931	857349502835983081	857336472212362324	857336472212362323	20080	
1	C21H35NS	[M + Na]+	C21H35NNaS+		0.496	9.047	9.047	0.000	2	0.995	1.342	1.342	0.135		356.238	1016	16.935	857349510192792699	857336472266888280	857336472266888279	20086	
1	C16H32OS	[M + K]+	C16H32KOS+		0.718	38.866	38.866	0.000	17	0.929	1.459	1.459	-0.401		311.180	1016	16.937	857349521261561386	857336472317219932	857336472317219931	20092	
1	C17H16O	[M + H]+	C17H17O+		1.000	77.347	77.347	0.000	16	0.811	0.285	0.353	0.204		237.127	1017	16.956	857349522696013364	857336472367551584	857336472367551583	20119	
1	C21H41N5	[M + H]+	C21H42N5+		0.541	9.579	9.579	0.000	2	0.759	1.196	1.196	-3.685		364.342	1018	16.974	857349521244784162	857336472422077540	857336472417883235	20256	
1	C36H74O13	[M + H]+	C36H75O13+		0.557	51.200	51.200	0.000	17	0.947	0.836	0.836	-0.082		715.520	1019	16.978	857349761775539851	857336472468214888	857336472468214887	20148	
1	C17H36O3	[M + H]+	C17H37O3+		1.000	41.948	38.153	3.795	14	0.946	0.974	0.974	0.168		289.274	1024	17.064	857349779630691990	857336472518546540	857336472518546539	20281	
1	C18H38O4	[M + H]+	C18H39O4+		0.498	36.021	32.327	3.694	7	0.927	3.167	3.167	0.137		319.284	1024	17.075	857349781530711707	857336472577266800	857336472573072495	20296	
1	C14H32Si	[M + H]+	C14H33Si+		1.000	13.870	13.870	0.000	5	0.378	5.117	5.117	4.476		229.236	1028	17.126	857349812593738373	857336472627598452	857336472627598451	20360	
1	C14H29NO	[M + H]+	C14H30NO+		1.000	50.749	50.749	0.000	14	0.937	1.399	1.399	0.302		228.232	1028	17.127	857349811415138073	857336472682124408	857336472682124407	20352	
1	C16H24O7	[M + H]+	C16H25O7+		1.000	82.936	82.936	0.000	12	0.982	0.717	0.834	-0.029		329.159	1029	17.156	857349834177627844	857336472736650364	857336472736650363	20412	
1	C22H41NO8	[M + H]+	C22H42NO8+		0.998	66.603	66.603	0.000	10	0.909	1.234	1.234	0.103		448.291	1029	17.156	857349812723762151	857336472786982016	857336472786982015	20399	
1	C20H34O8	[M + Na]+	C20H34NaO8+		0.942	40.170	40.170	0.000	7	0.937	0.111	0.543	0.026		425.215	1029	17.157	857349829509367165	857336472845702276	857336472845702275	20414	
1	C18H32O7	[M + H]+	C18H33O7+		0.497	57.119	57.119	0.000	8	0.993	0.450	0.450	-0.055		361.222	1029	17.157	857349812719567834	857336472896033928	857336472896033927	20422	
1	C20H34O8	[M + H]+	C20H35O8+		1.000	64.755	64.755	0.000	14	0.990	0.292	0.406	0.038		403.233	1029	17.158	857349915165472160	857336472950559884	857336472950559883	20420	
1	C11H16N6	[M + K]+	C11H16KN6+		0.622	5.906	5.906	0.000	1	0.396	-1.696	1.696	-1.485		271.106	1030	17.159	857349909285057880	857336473009280144	857336473009280143	20426	
1	C17H36O3	[M + H]+	C17H37O3+		1.000	44.604	41.376	3.228	15	0.929	1.541	1.541	0.133		289.274	1034	17.230	857349910644012401	857336473063806100	857336473063806099	20500	
1	C15H31NO	[M + H]+	C15H32NO+		1.000	46.865	43.246	3.619	12	0.960	0.563	0.686	-0.004		242.248	1035	17.255	857349910597875046	857336473118332056	857336473114137751	20545	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	12.270	12.270	0.000	1	0.346	0.982	1.542	-0.783		98.984	1048	17.474	857349910635623784	857336473164469404	857336473164469403	20848	
1	C15H32N4O2	[M + Na]+	C15H32N4NaO2+		0.942	24.944	24.944	0.000	9	0.982	1.040	1.450	-22.080		323.235	1049	17.476	857349917497505197	857336473214801056	857336473214801055	20856	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	61.591	61.591	0.000	9	1.000	0.929	0.929	0.241		285.242	1049	17.479	857349915018671513	857336473265132708	857336473265132707	20859	
1	C12H14O4	[M + H]+	C12H15O4+		1.000	62.545	62.545	0.000	12	0.952	1.041	1.041	0.245		223.097	1052	17.540	857349927299593722	857336473315464360	857336473315464359	20933	
1	C16H33NO	[M + H]+	C16H34NO+		1.000	41.806	41.806	0.000	12	0.992	1.152	1.152	0.074		256.264	1056	17.603	857349928725657093	857336473361601708	857336473361601707	21087	
1	C17H36O3	[M + H]+	C17H37O3+		0.500	58.074	54.653	3.420	10	0.869	1.840	1.840	0.168		289.274	1058	17.630	857349914511160720	857336473416127664	857336473411933359	21028	
1	C21H27N3O7S	[M + H]+	C21H28N3O7S+		0.693	39.802	39.802	0.000	10	0.964	-2.875	2.940	-4.779		466.162	1065	17.749	857349969456543404	857336473462265012	857336473462265011	21192	
1	C2H4OS	[M + K]+	C2H4KOS+		1.000	20.331	20.331	0.000	3	0.411	0.660	1.137	-0.555		114.961	1068	17.797	857349924040619460	857336473508402360	857336473508402359	21258	
1	C17H34OS	[M + K]+	C17H34KOS+		0.841	29.754	29.754	0.000	11	0.928	1.611	1.611	-0.261		325.196	1068	17.801	857349943061788286	857336473554539708	857336473554539707	21265	
1	C16H22N2OS3	[M + H]+	C16H23N2OS3+		0.180	15.081	7.581	7.499	3	0.971	1.034	1.034	-0.092		355.097	1071	17.858	857349929967171089	857336473604871360	857336473604871359	21330	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	77.984	77.984	0.000	13	1.000	0.324	0.527	0.241		285.242	1071	17.858	857349925571540440	857336473651008708	857336473651008707	21327	
1	C18H35NO	[M + H]+	C18H36NO+		1.000	25.587	25.587	0.000	8	1.000	1.030	1.030	0.315		282.279	1073	17.882	857349914976728471	857336473697146056	857336473697146055	21354	
1	C21H33N5O2	[M + H]+	C21H34N5O2+		0.122	2.000	2.000	0.000	0	0.000			-3.301		388.269	1075	17.910	857349941245654634	857336473743283404	857336473743283403	21387	
1	C18H30O6	[M + H]+	C18H31O6+		1.000	56.014	56.014	0.000	8	0.986	0.823	0.823	0.014		343.212	1075	17.911	857349936518674011	857336473793615056	857336473789420751	21390	
1	C24H31NO4	[M + H]+	C24H32NO4+		1.000	53.259	53.259	0.000	14	0.967	0.489	0.710	0.339		398.233	1080	17.996	857349950091441810	857336473835558100	857336473835558099	21504	
1	C17H36O3	[M + H]+	C17H37O3+		1.000	22.561	22.561	0.000	4	0.742	0.744	0.744	0.202		289.274	1082	18.039	857349937051350629	857336473885889752	857336473885889751	21571	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	90.307	90.307	0.000	14	0.968	0.607	0.607	0.276		285.243	1082	18.041	857349925672203743	857336473932027100	857336473932027099	21590	
1	C22H43N5	[M + H]+	C22H44N5+		0.747	16.645	16.645	0.000	3	0.534	1.607	1.607	-3.364		378.358	1086	18.103	857349932374701602	857336473978164448	857336473978164447	21662	
1	C19H40O4	[M + Na]+	C19H40NaO4+		0.980	5.689	5.689	0.000	3	0.657	0.376	0.573	-0.311		355.282	1087	18.111	857349930822809115	857336474024301796	857336474024301795	21669	
1	C19H40O4	[M + H]+	C19H41O4+		1.000	36.614	36.614	0.000	8	0.952	1.622	1.622	-0.199		333.300	1087	18.119	857349929677764103	857336474070439144	857336474066244839	21678	
1	C13H28N2O	[M + H]+	C13H29N2O+		1.000	20.910	17.983	2.927	4	1.000	5.663	5.663	0.436		229.228	1093	18.220	857349917698831799	857336474116576492	857336474116576491	21798	
1	C8H12	[M + H]+	C8H13+		1.000	71.966	71.966	0.000	7	0.849	3.727	3.727	1.037		109.101	1095	18.242	857349934861923909	857336474162713840	857336474162713839	21848	
1	C8H4O3	[M + H]+	C8H5O3+		0.498	46.248	46.248	0.000	5	0.855	2.004	2.004	0.601		149.023	1095	18.246	857349934283109940	857336474213045492	857336474213045491	21832	
1	C7H19N7O2	[M + K]+	C7H19KN7O2+		0.838	8.357	8.357	0.000	4	0.748	4.277	4.933	-4.744		272.122	1095	18.247	857349917753357753	857336474263377144	857336474263377143	21838	
1	C8H14O	[M + H]+	C8H15O+		1.000	17.217	17.217	0.000	2	0.173	2.397	2.397	0.381		127.112	1095	18.247	857349915635234218	857336474309514492	857336474309514491	21839	
1	C26H43NO5	[M + H]+	C26H44NO5+		1.000	79.854	79.854	0.000	13	0.963	0.655	0.756	0.222		450.321	1095	18.250	857349933184202282	857336474359846144	857336474359846143	21845	
1	C24H36O5	[M + Na]+	C24H36NaO5+		1.000	13.341	13.341	0.000	9	0.990	0.390	0.418	0.293	DG(8:0_13:5)	427.246	1095	18.254	857349928285255172	857336474405983492	857336474405983491	21842	
1	C24H36O5	[M + H]+	C24H37O5+		0.997	65.301	65.301	0.000	16	0.924	1.000	1.000	0.344		405.264	1095	18.254	857349935642064465	857336474452120840	857336474452120839	21853	
1	C24H36O5	[M + H3N + H]+	C24H40NO5+		0.998	47.885	47.885	0.000	14	0.947	0.679	0.679	0.166		422.290	1095	18.257	857349925873530342	857336474498258188	857336474498258187	21864	
1	C22H32O5	[M + H]+	C22H33O5+		0.997	28.787	28.787	0.000	7	1.000	0.682	0.696	0.184		377.232	1096	18.261	857349924254528974	857336474544395536	857336474540201231	21860	
1	C18H36O4	[M + H]+	C18H37O4+		1.000	54.976	54.976	0.000	11	0.968	1.677	1.677	0.138		317.269	1106	18.434	857349935461709383	857336474586338580	857336474586338579	22105	
1	C25H27ClO3	[M + H]+	C25H28ClO3+		0.646	49.316	49.316	0.000	12	0.971	0.099	0.445	-0.289		411.172	1111	18.512	857349971046184630	857336474632475928	857336474632475927	22211	
1	C19H34O3	[M + H]+	C19H35O3+		1.000	99.868	99.868	0.000	14	1.000	1.138	1.138	0.285		311.258	1117	18.622	857349926750139888	857336474678613276	857336474674418971	22362	
1	C16H35O3PS	[M + H]+	C16H36O3PS+		0.996	34.773	34.773	0.000	14	0.944	1.149	1.149	0.180		339.212	1119	18.655	857349941606364788	857336474720556320	857336474720556319	22389	
1	C2H4OS	[M + K]+	C2H4KOS+		0.993	12.765	12.765	0.000	2	0.359	2.060	2.060	-0.555		114.961	1119	18.656	857349944835978888	857336474766693668	857336474766693667	22390	
